NR,AR,TIMI,DAGS,ST,STOD,LENGD,TYNGD,KYN,KTR,ALD,ALDUR,FYLL,HOR,CHIP,CHIL,DAPH,LYM,EU,PIS,TRI,ANN,LOGLENGD,LOGTYNGD,PHOR,PCHIP,PCHIL,PDAPH,PLYM,PEU,PPIS,PTRI,PANN,SCHITSO,NET_MÖSK,NOSTOC,OGR,PNOSTOC,POGR,PHOT
46,1987,6,120687,1,1,26.6,225,1,1,3,3,1,0,0,0,100,0,0,0,0,0,1.42488,2.35218,00,00,00,100,00,00,00,00,00,0,0,0,0,00,00,00
47,1987,6,120687,1,1,27.5,255,2,1,3,3,0,0,0,0,0,0,0,0,0,0,1.43933,2.40654,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
46,1987,6,130687,6,6,16.6,50,1,1,2,2,2,0,25,0,75,0,0,0,0,0,1.22011,1.69897,00,50,00,150,00,00,00,00,00,0,0,0,0,00,00,00
47,1987,6,130687,6,6,18.0,56,1,1,2,2,1,0,100,0,0,0,0,0,0,0,1.25527,1.74819,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
48,1987,6,130687,6,6,18.5,62,1,1,2,2,5,0,0,0,100,0,0,0,0,0,1.26717,1.79239,00,00,00,500,00,00,00,00,00,0,0,0,0,00,00,00
49,1987,6,130687,6,6,15.0,40,1,1,2,2,5,0,100,0,0,0,0,0,0,0,1.17609,1.60206,00,500,00,00,00,00,00,00,00,0,0,0,0,00,00,00
50,1987,6,130687,6,6,18.6,72,1,2,2,2,5,0,100,0,0,0,0,0,0,0,1.26951,1.85733,00,500,00,00,00,00,00,00,00,0,0,0,0,00,00,00
51,1987,6,130687,6,6,22.2,116,2,1,3,3,1,0,100,0,0,0,0,0,0,0,1.34635,2.06446,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
51,1987,6,140687,4,4,17.0,50,2,1,2,2,1,0,0,0,100,0,0,0,0,0,1.23045,1.69897,00,00,00,100,00,00,00,00,00,0,0,0,0,00,00,00
52,1987,6,140687,4,4,16.6,50,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.22011,1.69897,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
53,1987,6,140687,4,4,17.4,56,2,1,2,2,2,0,0,0,100,0,0,0,0,0,1.24055,1.74819,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
54,1987,6,140687,4,4,16.6,50,1,1,2,2,2,0,0,0,100,0,0,0,0,0,1.22011,1.69897,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
55,1987,6,140687,4,4,21.2,96,1,1,2,2,2,0,0,0,100,0,0,0,0,0,1.32634,1.98227,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
56,1987,6,140687,4,4,16.6,52,1,1,2,2,2,0,0,100,0,0,0,0,0,0,1.22011,1.71600,00,00,200,00,00,00,00,00,00,0,0,0,0,00,00,00
57,1987,6,140687,4,4,19.7,88,0,0,0,0,2,0,100,0,0,0,0,0,0,0,1.29447,1.94448,00,200,00,00,00,00,00,00,00,0,0,0,0,00,00,00
58,1987,6,140687,4,4,16.9,46,1,1,2,2,2,0,0,100,0,0,0,0,0,0,1.22789,1.66276,00,00,200,00,00,00,00,00,00,0,0,0,0,00,00,00
59,1987,6,140687,4,4,20.0,78,2,1,2,2,1,0,0,100,0,0,0,0,0,0,1.30103,1.89209,00,00,100,00,00,00,00,00,00,0,0,0,0,00,00,00
60,1987,6,140687,4,4,16.0,44,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.20412,1.64345,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
61,1987,6,140687,4,4,21.3,122,2,1,3,3,2,0,0,100,0,0,0,0,0,0,1.32838,2.08636,00,00,200,00,00,00,00,00,00,0,0,0,0,00,00,00
62,1987,6,140687,4,4,25.4,175,2,1,3,3,5,0,0,100,0,0,0,0,0,0,1.40483,2.24304,00,00,500,00,00,00,00,00,00,0,0,0,0,00,00,00
63,1987,6,140687,4,4,44.5,"1,135",2,9,5,5,5,0,49,51,0,0,0,0,0,0,1.64836,3.05500,00,245,255,00,00,00,00,00,00,0,0,0,0,00,00,00
66,1987,6,140687,4,4,40.1,805,2,3,4,4,2,0,100,0,0,0,0,0,0,0,1.60314,2.90580,00,200,00,00,00,00,00,00,00,0,0,0,0,00,00,00
67,1987,6,140687,4,4,18.5,74,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.26717,1.86923,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
68,1987,6,140687,4,4,16.0,40,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.20412,1.60206,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
69,1987,6,140687,4,4,18.0,54,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.25527,1.73239,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
70,1987,6,140687,4,4,16.0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1.20412,#NUM!,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
72,1987,6,140687,4,4,17.0,48,2,1,2,2,3,0,0,0,100,0,0,0,0,0,1.23045,1.68124,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
73,1987,6,140687,4,4,23.7,140,2,1,3,3,4,0,0,0,100,0,0,0,0,0,1.37475,2.14613,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
74,1987,6,140687,4,4,38.0,670,2,1,4,4,3,0,100,0,0,0,0,0,0,0,1.57978,2.82607,00,300,00,00,00,00,00,00,00,0,0,0,0,00,00,00
75,1987,6,140687,4,4,45.0,"1,205",2,3,5,5,3,0,75,0,25,0,0,0,0,0,1.65321,3.08099,00,225,00,75,00,00,00,00,00,0,0,0,0,00,00,00
76,1987,6,140687,4,4,16.6,48,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.22011,1.68124,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
77,1987,6,140687,4,4,17.0,50,2,1,2,2,3,0,0,0,100,0,0,0,0,0,1.23045,1.69897,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
78,1987,6,140687,4,4,19.0,64,1,1,2,2,4,0,100,0,0,0,0,0,0,0,1.27875,1.80618,00,400,00,00,00,00,00,00,00,0,0,0,0,00,00,00
79,1987,6,140687,4,4,17.0,50,1,1,2,2,1,0,100,0,0,0,0,0,0,0,1.23045,1.69897,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
80,1987,6,140687,4,4,15.2,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1.18184,#NUM!,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
81,1987,6,140687,4,4,14.6,36,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.16435,1.55630,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
82,1987,6,140687,4,4,16.8,0,1,1,2,2,1,0,100,0,0,0,0,0,0,0,1.22531,#NUM!,00,100,00,00,00,00,00,00,00,0,0,0,0,00,00,00
83,1987,6,140687,4,4,15.6,38,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.19312,1.57978,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
84,1987,6,140687,4,4,16.2,44,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.20952,1.64345,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
85,1987,6,140687,4,4,20.5,116,1,1,3,3,2,0,0,0,100,0,0,0,0,0,1.31175,2.06446,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
86,1987,6,150687,8,12,29.5,260,1,1,4,4,1,100,0,0,0,0,0,0,0,0,1.46982,2.41497,100,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
87,1987,6,150687,8,12,27.6,230,2,3,4,4,5,100,0,0,0,0,0,0,0,0,1.44091,2.36173,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
88,1987,6,150687,8,12,24.0,145,2,1,3,3,5,100,0,0,0,0,0,0,0,0,1.38021,2.16137,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
89,1987,6,150687,8,12,24.5,150,1,1,3,3,2,100,0,0,0,0,0,0,0,0,1.38917,2.17609,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
90,1987,6,150687,8,12,25.1,185,2,1,3,3,5,100,0,0,0,0,0,0,0,0,1.39967,2.26717,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
91,1987,6,150687,8,12,31.8,355,1,1,4,4,0,0,0,0,0,0,0,0,0,0,1.50243,2.55023,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
92,1987,6,150687,8,12,35.2,445,1,1,5,5,2,100,0,0,0,0,0,0,0,0,1.54654,2.64836,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
93,1987,6,150687,8,12,35.5,515,2,2,4,4,1,100,0,0,0,0,0,0,0,0,1.55023,2.71181,100,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
94,1987,6,150687,8,12,30.5,350,1,1,4,4,4,100,0,0,0,0,0,0,0,0,1.48430,2.54407,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
95,1987,6,150687,8,12,31.5,355,2,2,4,4,5,100,0,0,0,0,0,0,0,0,1.49831,2.55023,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
96,1987,6,150687,8,12,32.2,365,1,2,4,4,3,100,0,0,0,0,0,0,0,0,1.50786,2.56229,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
97,1987,6,150687,8,12,32.2,370,2,2,4,4,4,100,0,0,0,0,0,0,0,0,1.50786,2.56820,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
98,1987,6,150687,8,12,27.5,630,1,3,4,4,4,100,0,0,0,0,0,0,0,0,1.43933,2.79934,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
99,1987,6,150687,8,12,34.3,510,1,10,4,4,5,100,0,0,0,0,0,0,0,0,1.53529,2.70757,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
100,1987,6,150687,8,12,34.4,470,2,2,4,4,4,100,0,0,0,0,0,0,0,0,1.53656,2.67210,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
101,1987,6,150687,8,12,34.0,430,2,3,4,4,4,100,0,0,0,0,0,0,0,0,1.53148,2.63347,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
102,1987,6,150687,8,12,39.0,815,2,2,5,5,3,100,0,0,0,0,0,0,0,0,1.59106,2.91116,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
105,1987,6,150687,7,11,22.2,98,2,1,3,3,3,0,100,0,0,0,0,0,0,0,1.34635,1.99123,00,300,00,00,00,00,00,00,00,0,0,0,0,00,00,00
106,1987,6,150687,7,11,19.2,72,2,1,2,2,5,0,100,0,0,0,0,0,0,0,1.28330,1.85733,00,500,00,00,00,00,00,00,00,0,0,0,0,00,00,00
107,1987,6,150687,7,11,26.4,160,1,1,3,3,5,0,100,0,0,0,0,0,0,0,1.42160,2.20412,00,500,00,00,00,00,00,00,00,0,0,0,0,00,00,00
108,1987,6,150687,7,11,17.2,50,2,1,2,2,5,0,100,0,0,0,0,0,0,0,1.23553,1.69897,00,500,00,00,00,00,00,00,00,0,0,0,0,00,00,00
109,1987,6,150687,7,11,22.0,108,1,1,2,2,4,0,100,0,0,0,0,0,0,0,1.34242,2.03342,00,400,00,00,00,00,00,00,00,0,0,0,0,00,00,00
110,1987,6,150687,7,11,23.0,110,2,1,3,3,3,0,100,0,0,0,0,0,0,0,1.36173,2.04139,00,300,00,00,00,00,00,00,00,0,0,0,0,00,00,00
111,1987,6,150687,7,11,22.0,94,1,1,3,3,5,0,100,0,0,0,0,0,0,0,1.34242,1.97313,00,500,00,00,00,00,00,00,00,0,0,0,0,00,00,00
112,1987,6,150687,7,11,26.5,200,1,2,3,3,3,100,0,0,0,0,0,0,0,0,1.42325,2.30103,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
113,1987,6,150687,7,11,21.7,100,1,1,4,4,3,100,0,0,0,0,0,0,0,0,1.33646,2.00000,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
114,1987,6,150687,7,11,35.0,505,2,2,4,4,2,100,0,0,0,0,0,0,0,0,1.54407,2.70329,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
115,1987,6,150687,7,11,35.5,530,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1.55023,2.72428,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
116,1987,6,150687,7,11,33.8,490,2,9,3,3,3,100,0,0,0,0,0,0,0,0,1.52892,2.69020,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
117,1987,6,150687,7,11,36.6,515,1,9,5,5,3,100,0,0,0,0,0,0,0,0,1.56348,2.71181,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
118,1987,6,150687,7,11,35.8,510,2,3,4,4,4,100,0,0,0,0,0,0,0,0,1.55388,2.70757,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
119,1987,6,150687,7,11,22.5,102,1,1,3,3,4,0,100,0,0,0,0,0,0,0,1.35218,2.00860,00,400,00,00,00,00,00,00,00,0,0,0,0,00,00,00
120,1987,6,150687,7,11,23.4,126,1,1,3,3,4,0,100,0,0,0,0,0,0,0,1.36922,2.10037,00,400,00,00,00,00,00,00,00,0,0,0,0,00,00,00
121,1987,6,150687,7,11,50.0,"1,320",1,9,6,6,0,0,0,0,0,0,0,0,0,0,1.69897,3.12057,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
138,1987,6,160687,5,5,19.0,75,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.27875,1.87506,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
139,1987,6,160687,5,5,18.0,66,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.25527,1.81954,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
140,1987,6,160987,5,5,18.5,70,1,1,2,2,5,0,0,0,100,0,0,0,0,0,1.26717,1.84510,00,00,00,500,00,00,00,00,00,0,0,0,0,00,00,00
141,1987,6,160687,5,5,20.5,0,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.31175,#NUM!,00,00,00,300,00,00,00,00,00,0,0,0,0,00,00,00
142,1987,6,160687,5,5,19.6,96,1,1,2,2,1,0,0,0,100,0,0,0,0,0,1.29226,1.98227,00,00,00,100,00,00,00,00,00,0,0,0,0,00,00,00
143,1987,6,160687,5,5,36.8,720,2,3,4,4,3,0,0,100,0,0,0,0,0,0,1.56585,2.85733,00,00,300,00,00,00,00,00,00,0,0,0,0,00,00,00
147,1987,6,160687,3,3,16.9,52,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1.22789,1.71600,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
148,1987,6,160687,3,3,17.3,50,1,1,2,2,2,0,0,100,0,0,0,0,0,0,1.23805,1.69897,00,00,200,00,00,00,00,00,00,0,0,0,0,00,00,00
149,1987,6,160687,5,5,17.2,55,2,1,2,2,2,0,0,0,100,0,0,0,0,0,1.23553,1.74036,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
150,1987,6,160687,5,5,18.1,60,1,1,2,2,2,0,0,0,100,0,0,0,0,0,1.25768,1.77815,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
151,1987,6,160687,5,5,18.0,62,2,1,2,2,2,0,0,0,100,0,0,0,0,0,1.25527,1.79239,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
152,1987,6,160687,5,5,19.1,80,2,1,2,2,4,0,0,0,100,0,0,0,0,0,1.28103,1.90309,00,00,00,400,00,00,00,00,00,0,0,0,0,00,00,00
153,1987,6,160687,5,5,18.2,64,1,1,2,2,2,0,0,0,100,0,0,0,0,0,1.26007,1.80618,00,00,00,200,00,00,00,00,00,0,0,0,0,00,00,00
154,1987,6,160687,5,5,31.2,410,2,10,4,4,5,0,0,0,0,100,0,0,0,0,1.49415,2.61278,00,00,00,00,500,00,00,00,00,0,0,0,0,00,00,00
1,1987,9,190987,8,12,36.0,635,2,5,4,4,4,100,0,0,0,0,0,0,0,0,1.55630,2.80277,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
2,1987,9,190987,8,12,34.2,480,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1.53403,2.68124,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
3,1987,9,190987,8,12,32.0,405,1,2,3,3,3,100,0,0,0,0,0,0,0,0,1.50515,2.60746,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
4,1987,9,190987,8,12,35.4,510,2,3,4,4,4,100,0,0,0,0,0,0,0,0,1.54900,2.70757,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
